시도명,시군구명,도로위계,도로명,종속구분,연장,폭
부산광역시,서구,길,보수대로194번길,주도로,136,6
부산광역시,서구,길,보수대로201번길,주도로,118,5
부산광역시,서구,길,보수대로210번길,주도로,246,4
부산광역시,서구,길,보수대로222번길,주도로,128,5
부산광역시,서구,길,보수대로230번길,주도로,140,7
부산광역시,서구,길,보수대로236번길,주도로,139,4
부산광역시,서구,길,보수대로242번길,주도로,151,7
부산광역시,서구,길,보수대로258번가길,주도로,146,3
부산광역시,서구,길,보수대로258번길,주도로,281,6
부산광역시,서구,길,보수대로264번길,주도로,237,6
부산광역시,서구,길,보수대로280번길,주도로,382,6
부산광역시,서구,길,보수대로289번길,주도로,164,3
부산광역시,서구,길,보수대로293번길,주도로,170,4
부산광역시,서구,길,보수대로320번길,주도로,524,4
부산광역시,서구,로,부용로,주도로,505,14
부산광역시,서구,길,부용로26번길,주도로,130,8
부산광역시,서구,길,부용로32번길,주도로,196,8
부산광역시,서구,길,부용로38번길,주도로,196,8
부산광역시,서구,길,새벽시장길,주도로,319,5
부산광역시,서구,길,성산길,주도로,576,8
부산광역시,서구,로,송도해변로,주도로,2059,9
부산광역시,서구,길,송도해변로125번길,주도로,125,5
부산광역시,서구,길,송도해변로173번길,주도로,329,2
부산광역시,서구,로,시약로,주도로,1273,11
부산광역시,서구,길,시약로109번길,주도로,247,2
부산광역시,서구,길,시약로117번길,주도로,108,5
부산광역시,서구,길,시약로17번가길,주도로,97,3
부산광역시,서구,길,시약로17번길,주도로,141,3
부산광역시,서구,길,시약로27번길,주도로,39,3
부산광역시,서구,길,시약로5번길,주도로,77,7
부산광역시,서구,길,시약로63번길,주도로,103,3
부산광역시,서구,길,시약로96번길,주도로,138,2
부산광역시,서구,길,시약로97번길,주도로,85,3
부산광역시,서구,로,아미로,주도로,743,10
부산광역시,서구,길,아미로128번길,주도로,99,3
부산광역시,서구,길,아미로12번길,주도로,128,3
부산광역시,서구,길,아미로16번길,주도로,88,2
부산광역시,서구,길,아미로24번길,주도로,50,2
부산광역시,서구,길,아미로30번길,주도로,373,4
부산광역시,서구,길,아미로34번길,주도로,66,2
부산광역시,서구,길,아미로38번길,주도로,69,2
부산광역시,서구,길,아미로45번길,주도로,179,2
부산광역시,서구,길,아미로70번길,주도로,53,2
부산광역시,서구,로,아미초장로,주도로,673,9
부산광역시,서구,길,아미초장로104번길,주도로,88,2
부산광역시,서구,길,아미초장로74번길,주도로,128,9
부산광역시,서구,로,암남공원로,주도로,5190,12
부산광역시,서구,길,암남공원로14번길,주도로,193,2
부산광역시,서구,길,암남공원로522번길,주도로,952,3
부산광역시,서구,로,암남로,주도로,467,6
부산광역시,서구,길,암남로14번가길,주도로,77,2
부산광역시,서구,길,암남로14번길,주도로,200,3
부산광역시,서구,길,암남로14번나길,주도로,176,2
부산광역시,서구,길,암남로14번다길,주도로,140,2
부산광역시,서구,길,암남로56번가길,주도로,78,4
부산광역시,서구,길,암남로56번길,주도로,145,4
부산광역시,서구,길,암남로56번나길,주도로,91,3
부산광역시,서구,길,암남로58번길,주도로,411,5
부산광역시,서구,길,암남로6번길,주도로,199,8
부산광역시,서구,길,암남로78번길,주도로,255,5
부산광역시,서구,길,암남로8번길,주도로,226,2
부산광역시,서구,길,암남로94번길,주도로,473,8
부산광역시,서구,로,엄광산로,주도로,3129,10
부산광역시,서구,길,엄광산로107번길,주도로,254,4
부산광역시,서구,길,엄광산로126번길,주도로,155,4
부산광역시,서구,길,엄광산로13번길,주도로,418,4
부산광역시,서구,길,엄광산로39번길,주도로,276,5
부산광역시,서구,길,엄광산로40번길,주도로,759,10
부산광역시,서구,로,옥천로,주도로,1735,12
부산광역시,서구,길,옥천로130번길,주도로,190,3
부산광역시,서구,길,옥천로138번길,주도로,124,2
부산광역시,서구,길,옥천로139번길,주도로,110,2
부산광역시,서구,길,옥천로144번길,주도로,122,3
부산광역시,서구,길,옥천로164번길,주도로,210,3
부산광역시,서구,길,옥천로173번길,주도로,205,12
부산광역시,서구,로,원양로,주도로,3471,24
부산광역시,서구,길,원양로142번길,주도로,131,6
부산광역시,서구,길,원양로144번길,주도로,287,3
부산광역시,서구,길,원양로292번길,주도로,228.2,11.709
부산광역시,서구,로,임시수도기념로,주도로,353,6
부산광역시,서구,로,자갈치로,주도로,810,14
부산광역시,서구,로,자갈치해안로,주도로,862,12
부산광역시,서구,로,장군산로,주도로,1079,6
부산광역시,서구,길,장군산로103번길,주도로,123,5
부산광역시,서구,길,장군산로14번길,주도로,163,3
부산광역시,서구,길,장군산로46번길,주도로,217,4
부산광역시,서구,길,장군산로87번길,주도로,83,5
부산광역시,서구,로,중앙공원로,주도로,1180,12
부산광역시,서구,길,중앙공원로11번길,주도로,70,4
부산광역시,서구,길,중앙공원로27번길,주도로,92,2
부산광역시,서구,길,중앙공원로7번길,주도로,69,4
부산광역시,서구,로,천마로,주도로,2379,14
부산광역시,서구,길,천마로103번길,주도로,116,2
부산광역시,서구,길,천마로104번길,주도로,93,3
부산광역시,서구,길,천마로111번길,주도로,143,2
부산광역시,서구,길,천마로113번길,주도로,179,2
부산광역시,서구,길,천마로121번길,주도로,150,2
부산광역시,서구,길,천마로122번길,주도로,118,2
부산광역시,서구,길,천마로131번길,주도로,157,3
부산광역시,서구,길,천마로143번길,주도로,176,2
부산광역시,서구,길,천마로169번길,주도로,74,3
부산광역시,서구,길,천마로181번길,주도로,123,4
부산광역시,서구,길,천마로182번길,주도로,182,2
부산광역시,서구,길,천마로186번길,주도로,185,2
부산광역시,서구,길,천마로187번길,주도로,194,3
부산광역시,서구,길,천마로193번길,주도로,139,5
부산광역시,서구,길,천마로197번길,주도로,100,4
부산광역시,서구,길,천마로199번길,주도로,214,5
부산광역시,서구,길,천마로200번길,주도로,96,3
부산광역시,서구,길,천마로201번길,주도로,400,7
부산광역시,서구,길,천마로205번길,주도로,373,12
부산광역시,서구,길,천마로231번길,주도로,147,6
부산광역시,서구,길,천마로27번가길,주도로,97,2
부산광역시,서구,길,천마로27번길,주도로,198,4
부산광역시,서구,길,천마로29번길,주도로,145,6
부산광역시,서구,길,천마로50번길,주도로,434,6
부산광역시,서구,길,천마로66번길,주도로,117,2
부산광역시,서구,길,천마로77번길,주도로,189,6
부산광역시,서구,길,천마로89번길,주도로,87,4
부산광역시,서구,길,천마로92번길,주도로,89,2
부산광역시,서구,길,천마로96번길,주도로,145,2
부산광역시,서구,로,천마산로,주도로,2189,6
부산광역시,서구,길,천마산로15번길,주도로,139,2
부산광역시,서구,길,천마산로209번길,주도로,515,6
부산광역시,서구,길,천마산로25번길,주도로,116,2
부산광역시,서구,로,천해남로,주도로,358,15
부산광역시,서구,로,천해로,주도로,697,7
부산광역시,서구,길,천해로13번가길,주도로,366,2
부산광역시,서구,길,천해로13번길,주도로,324,7
부산광역시,서구,길,천해로13번나길,주도로,163,4
부산광역시,서구,길,천해로13번다길,주도로,100,3
부산광역시,서구,길,천해로13번라길,주도로,282,7
부산광역시,서구,길,천해로28번길,주도로,135,5
부산광역시,서구,길,천해로33번길,주도로,119,2
부산광역시,서구,길,천해로34번길,주도로,165,2
부산광역시,서구,길,천해로35번길,주도로,195,4
부산광역시,서구,길,천해로36번길,주도로,74,2
부산광역시,서구,길,천해로39번길,주도로,120,2
부산광역시,서구,길,천해로40번길,주도로,133,2
부산광역시,서구,길,천해로41번길,주도로,183,2
부산광역시,서구,길,천해로43번길,주도로,225,4
부산광역시,서구,길,천해로45번길,주도로,91,5
부산광역시,서구,길,천해로48번가길,주도로,161,2
부산광역시,서구,길,천해로48번길,주도로,188,3
부산광역시,서구,길,천해로66번길,주도로,120,2
부산광역시,서구,길,천해로7번길,주도로,275,8
부산광역시,서구,로,초장로,주도로,600,12
부산광역시,서구,길,초장로18번길,주도로,267,7
부산광역시,서구,길,초장로26번길,주도로,136,3
부산광역시,서구,길,초장로27번길,주도로,218,7
부산광역시,서구,길,초장로30번길,주도로,103,3
부산광역시,서구,길,초장로34번길,주도로,96,3
부산광역시,서구,길,초장로8번길,주도로,236,4
부산광역시,서구,대로,충무대로,주도로,2869,40
부산광역시,서구,길,충무대로145번길,주도로,196,3
부산광역시,서구,길,충무대로149번가길,주도로,196,2
부산광역시,서구,길,충무대로149번길,주도로,100,3
부산광역시,서구,길,충무대로149번나길,주도로,163,3
부산광역시,서구,길,충무대로149번다길,주도로,133,2
부산광역시,서구,길,충무대로177번길,주도로,85,8
부산광역시,서구,길,충무대로191번길,주도로,111,2
부산광역시,서구,길,충무대로201번길,주도로,113,2
부산광역시,서구,길,충무대로211번길,주도로,81,3
부산광역시,서구,길,충무대로21번길,주도로,204.294,11.777
부산광역시,서구,길,충무대로225번길,주도로,225,3
부산광역시,서구,길,충무대로241번길,주도로,219,4
부산광역시,서구,길,충무대로255번길,주도로,85,8
부산광역시,서구,길,충무대로256번길,주도로,105,8
부산광역시,서구,길,충무대로267번길,주도로,120,6
부산광역시,서구,길,충무대로268번길,주도로,102,6
부산광역시,서구,길,충무대로275번길,주도로,122,8
부산광역시,서구,길,충무대로276번길,주도로,101,14
부산광역시,서구,길,충무대로281번길,주도로,67,4
부산광역시,서구,길,충무대로282번길,주도로,102,6
부산광역시,서구,길,충무대로34번길,주도로,255,4
부산광역시,서구,길,충무대로41번길,주도로,161,3
부산광역시,서구,길,충무대로50번길,주도로,227,2
부산광역시,서구,길,충무대로82번길,주도로,213,6
부산광역시,서구,길,충무대로83번길,주도로,435,5
부산광역시,서구,길,충무대로92번길,주도로,325,3
부산광역시,서구,길,충무대로94번길,주도로,282,7
부산광역시,서구,길,충무시장길,주도로,358,11
부산광역시,서구,로,해돋이로,주도로,4214,13
부산광역시,서구,길,해돋이로109번길,주도로,168,3
부산광역시,서구,길,해돋이로110번길,주도로,145,2
부산광역시,서구,길,해돋이로114번길,주도로,244,2
부산광역시,서구,길,해돋이로119번길,주도로,173,2
부산광역시,서구,길,해돋이로134번길,주도로,79,4
