시도명,시군구명,도로위계,도로명,종속구분,연장,폭,면적,데이터_출처
부산광역시,연제구,대로,거제대로,주도로,3070.0,50.0,153500.0,부산
부산광역시,연제구,길,거제대로108번길,주도로,289.0,8.0,2312.0,부산
부산광역시,연제구,길,거제대로114번길,주도로,304.0,6.0,1824.0,부산
부산광역시,연제구,길,거제대로118번길,주도로,309.0,6.0,1854.0,부산
부산광역시,연제구,길,거제대로124번길,주도로,256.0,8.0,2048.0,부산
부산광역시,연제구,길,거제대로136번길,주도로,259.0,8.0,2072.0,부산
부산광역시,연제구,길,거제대로138번길,주도로,202.0,3.0,606.0,부산
부산광역시,연제구,길,거제대로178번길,주도로,380.0,8.0,3040.0,부산
부산광역시,연제구,길,거제대로188번길,주도로,185.0,2.0,370.0,부산
부산광역시,연제구,길,거제대로214번길,주도로,334.0,12.0,4008.0,부산
부산광역시,연제구,길,거제대로230번길,주도로,312.0,8.0,2496.0,부산
부산광역시,연제구,길,거제대로252번길,주도로,245.0,8.0,1960.0,부산
부산광역시,연제구,길,거제대로267번길,주도로,155.0,2.0,310.0,부산
부산광역시,연제구,길,거제대로272번길,주도로,178.0,8.0,1424.0,부산
부산광역시,연제구,길,거제대로275번길,주도로,147.782,19.904,2941.452928,부산
부산광역시,연제구,길,거제대로285번길,주도로,120.0,10.0,1200.0,부산
부산광역시,연제구,길,거제대로286번길,주도로,130.0,8.0,1040.0,부산
부산광역시,연제구,길,거제대로289번길,주도로,100.0,3.0,300.0,부산
부산광역시,연제구,길,거제대로74번길,주도로,660.0,6.0,3960.0,부산
부산광역시,연제구,길,거제대로96번길,주도로,259.0,6.0,1554.0,부산
부산광역시,연제구,로,거제시장로,주도로,442.0,14.0,6188.0,부산
부산광역시,연제구,길,거제시장로11번길,주도로,227.0,6.0,1362.0,부산
부산광역시,연제구,길,거제시장로14번길,주도로,333.0,6.0,1998.0,부산
부산광역시,연제구,길,거제시장로21번길,주도로,311.0,9.0,2799.0,부산
부산광역시,연제구,길,거제시장로22번길,주도로,386.0,10.0,3860.0,부산
부산광역시,연제구,로,거제천로,주도로,3370.0,12.0,40440.0,부산
부산광역시,연제구,길,거제천로104번길,주도로,168.0,6.0,1008.0,부산
부산광역시,연제구,길,거제천로117번길,주도로,96.0,8.0,768.0,부산
부산광역시,연제구,길,거제천로118번길,주도로,348.0,6.0,2088.0,부산
부산광역시,연제구,길,거제천로124번길,주도로,349.0,6.0,2094.0,부산
부산광역시,연제구,길,거제천로136번길,주도로,235.0,6.0,1410.0,부산
부산광역시,연제구,길,거제천로146번길,주도로,360.0,6.0,2160.0,부산
부산광역시,연제구,길,거제천로152번길,주도로,362.0,6.0,2172.0,부산
부산광역시,연제구,길,거제천로154번길,주도로,320.0,6.0,1920.0,부산
부산광역시,연제구,길,거제천로182번길,주도로,327.0,8.0,2616.0,부산
부산광역시,연제구,길,거제천로225번길,주도로,272.0,8.0,2176.0,부산
부산광역시,연제구,길,거제천로230번길,주도로,522.0,8.0,4176.0,부산
부산광역시,연제구,길,거제천로23번길,주도로,143.0,6.0,858.0,부산
부산광역시,연제구,길,거제천로255번가길,주도로,311.0,6.0,1866.0,부산
부산광역시,연제구,길,거제천로255번길,주도로,293.0,8.0,2344.0,부산
부산광역시,연제구,길,거제천로258번길,주도로,295.0,8.0,2360.0,부산
부산광역시,연제구,길,거제천로269번길,주도로,232.0,8.0,1856.0,부산
부산광역시,연제구,길,거제천로270번길,주도로,174.0,8.0,1392.0,부산
부산광역시,연제구,길,거제천로287번길,주도로,179.0,8.0,1432.0,부산
부산광역시,연제구,길,거제천로87번길,주도로,232.0,8.0,1856.0,부산
부산광역시,연제구,길,거제천로9번길,주도로,124.0,6.0,744.0,부산
부산광역시,연제구,로,경기장로,주도로,283.0,12.0,3396.0,부산
부산광역시,연제구,로,고분로,주도로,2945.0,20.0,58900.0,부산
부산광역시,연제구,길,고분로100번길,주도로,165.0,4.0,660.0,부산
부산광역시,연제구,길,고분로104번길,주도로,148.0,3.0,444.0,부산
부산광역시,연제구,길,고분로105번길,주도로,196.0,6.0,1176.0,부산
부산광역시,연제구,길,고분로112번가길,주도로,226.0,4.0,904.0,부산
부산광역시,연제구,길,고분로112번길,주도로,177.0,8.0,1416.0,부산
부산광역시,연제구,길,고분로113번길,주도로,215.0,3.0,645.0,부산
부산광역시,연제구,길,고분로123번길,주도로,293.0,6.0,1758.0,부산
부산광역시,연제구,길,고분로13번길,주도로,487.0,10.0,4870.0,부산
부산광역시,연제구,길,고분로143번길,주도로,264.0,10.0,2640.0,부산
부산광역시,연제구,길,고분로170번길,주도로,160.0,8.0,1280.0,부산
부산광역시,연제구,길,고분로191번길,주도로,155.0,8.0,1240.0,부산
부산광역시,연제구,길,고분로20번가길,주도로,207.0,3.0,621.0,부산
부산광역시,연제구,길,고분로20번길,주도로,501.0,6.0,3006.0,부산
부산광역시,연제구,길,고분로235번길,주도로,363.0,10.0,3630.0,부산
부산광역시,연제구,길,고분로236번길,주도로,457.0,10.0,4570.0,부산
부산광역시,연제구,길,고분로241번길,주도로,310.0,8.0,2480.0,부산
부산광역시,연제구,길,고분로242번길,주도로,424.0,8.0,3392.0,부산
부산광역시,연제구,길,고분로247번길,주도로,315.0,8.0,2520.0,부산
부산광역시,연제구,길,고분로248번길,주도로,420.0,8.0,3360.0,부산
부산광역시,연제구,길,고분로253번길,주도로,253.0,6.0,1518.0,부산
부산광역시,연제구,길,고분로254번길,주도로,484.0,6.0,2904.0,부산
부산광역시,연제구,길,고분로259번길,주도로,132.0,4.0,528.0,부산
부산광역시,연제구,길,고분로31번길,주도로,242.0,10.0,2420.0,부산
부산광역시,연제구,길,고분로32번길,주도로,474.0,10.0,4740.0,부산
부산광역시,연제구,길,고분로55번길,주도로,157.0,8.0,1256.0,부산
부산광역시,연제구,길,고분로56번길,주도로,226.0,8.0,1808.0,부산
부산광역시,연제구,길,고분로67번길,주도로,400.0,6.0,2400.0,부산
부산광역시,연제구,길,고분로68번길,주도로,259.0,6.0,1554.0,부산
부산광역시,연제구,길,고분로72번길,주도로,79.0,6.0,474.0,부산
부산광역시,연제구,길,고분로93번길,주도로,96.0,6.0,576.0,부산
부산광역시,연제구,길,고분로98번길,주도로,83.0,6.0,498.0,부산
부산광역시,연제구,로,과정로,주도로,2310.0,20.0,46200.0,부산
부산광역시,연제구,길,과정로114번길,주도로,247.0,8.0,1976.0,부산
부산광역시,연제구,길,과정로132번길,주도로,351.0,10.0,3510.0,부산
부산광역시,연제구,길,과정로164번길,주도로,219.0,8.0,1752.0,부산
부산광역시,연제구,길,과정로191번가길,주도로,372.0,8.0,2976.0,부산
부산광역시,연제구,길,과정로191번길,주도로,329.0,8.0,2632.0,부산
부산광역시,연제구,길,과정로191번나길,주도로,177.0,8.0,1416.0,부산
부산광역시,연제구,길,과정로191번다길,주도로,319.0,8.0,2552.0,부산
부산광역시,연제구,길,과정로192번길,주도로,256.0,8.0,2048.0,부산
부산광역시,연제구,길,과정로208번길,주도로,286.0,8.0,2288.0,부산
부산광역시,연제구,길,과정로225번길,주도로,269.0,10.0,2690.0,부산
부산광역시,연제구,길,과정로226번길,주도로,318.0,8.0,2544.0,부산
부산광역시,연제구,길,과정로237번길,주도로,612.0,8.0,4896.0,부산
부산광역시,연제구,길,과정로251번가길,주도로,79.0,3.0,237.0,부산
부산광역시,연제구,길,과정로251번길,주도로,450.0,8.0,3600.0,부산
부산광역시,연제구,길,과정로260번길,주도로,196.0,8.0,1568.0,부산
부산광역시,연제구,길,과정로265번가길,주도로,80.0,3.0,240.0,부산
부산광역시,연제구,길,과정로265번길,주도로,464.0,8.0,3712.0,부산
부산광역시,연제구,길,과정로265번나길,주도로,125.0,3.0,375.0,부산
부산광역시,연제구,길,과정로265번다길,주도로,135.0,3.0,405.0,부산
부산광역시,연제구,길,과정로273번길,주도로,132.0,6.0,792.0,부산
부산광역시,연제구,길,과정로276번가길,주도로,158.0,8.0,1264.0,부산
부산광역시,연제구,길,과정로276번길,주도로,223.0,8.0,1784.0,부산
부산광역시,연제구,길,과정로278번길,주도로,407.0,8.0,3256.0,부산
부산광역시,연제구,길,과정로283번가길,주도로,99.0,8.0,792.0,부산
부산광역시,연제구,길,과정로283번길,주도로,216.0,6.0,1296.0,부산
부산광역시,연제구,길,과정로283번나길,주도로,193.0,8.0,1544.0,부산
부산광역시,연제구,길,과정로287번길,주도로,272.0,3.0,816.0,부산
부산광역시,연제구,길,과정로290번길,주도로,121.0,4.0,484.0,부산
부산광역시,연제구,길,과정로291번길,주도로,155.0,8.0,1240.0,부산
부산광역시,연제구,길,과정로294번가길,주도로,151.0,8.0,1208.0,부산
부산광역시,연제구,길,과정로294번길,주도로,213.0,8.0,1704.0,부산
부산광역시,연제구,길,과정로322번길,주도로,170.0,8.0,1360.0,부산
부산광역시,연제구,길,과정로327번길,주도로,131.0,8.0,1048.0,부산
부산광역시,연제구,길,과정로343번길,주도로,311.0,10.0,3110.0,부산
부산광역시,연제구,길,과정로344번길,주도로,336.0,10.0,3360.0,부산
부산광역시,연제구,길,과정로348번길,주도로,281.0,8.0,2248.0,부산
부산광역시,연제구,길,과정로93번길,주도로,171.0,4.0,684.0,부산
부산광역시,연제구,로,교대로,주도로,612.0,10.0,6120.0,부산
부산광역시,연제구,길,교대로11번길,주도로,102.0,4.0,408.0,부산
부산광역시,연제구,길,교대로16번길,주도로,396.0,9.0,3564.0,부산
부산광역시,연제구,길,교대로22번길,주도로,272.0,3.0,816.0,부산
부산광역시,연제구,길,교대로24번길,주도로,369.0,10.0,3690.0,부산
부산광역시,연제구,길,교대로54번길,주도로,186.0,4.0,744.0,부산
부산광역시,연제구,길,구락로153번길,주도로,427.0,7.0,2989.0,부산
부산광역시,연제구,로,금련로,주도로,800.0,10.0,8000.0,부산
부산광역시,연제구,길,금련로11번길,주도로,95.0,3.0,285.0,부산
부산광역시,연제구,길,금련로12번길,주도로,169.0,5.0,845.0,부산
부산광역시,연제구,길,금련로15번길,주도로,160.0,3.0,480.0,부산
부산광역시,연제구,길,금련로16번길,주도로,146.0,6.0,876.0,부산
부산광역시,연제구,길,금련로17번길,주도로,205.0,3.0,615.0,부산
부산광역시,연제구,길,금련로18번가길,주도로,93.0,3.0,279.0,부산
부산광역시,연제구,길,금련로18번길,주도로,142.0,6.0,852.0,부산
부산광역시,연제구,길,금련로21번길,주도로,93.0,3.0,279.0,부산
부산광역시,연제구,길,금련로22번길,주도로,153.0,4.0,612.0,부산
부산광역시,연제구,길,금련로23번길,주도로,140.0,3.0,420.0,부산
부산광역시,연제구,길,금련로24번길,주도로,182.0,4.0,728.0,부산
부산광역시,연제구,길,금련로25번길,주도로,115.0,3.0,345.0,부산
부산광역시,연제구,길,금련로26번가길,주도로,104.0,4.0,416.0,부산
부산광역시,연제구,길,금련로26번길,주도로,195.0,4.0,780.0,부산
부산광역시,연제구,길,금련로26번나길,주도로,108.0,4.0,432.0,부산
부산광역시,연제구,길,금련로27번길,주도로,95.0,3.0,285.0,부산
부산광역시,연제구,길,금련로30번길,주도로,82.0,6.0,492.0,부산
부산광역시,연제구,길,금련로32번길,주도로,82.0,6.0,492.0,부산
부산광역시,연제구,길,금련로34번길,주도로,75.0,6.0,450.0,부산
부산광역시,연제구,길,금련로38번가길,주도로,195.0,2.0,390.0,부산
부산광역시,연제구,길,금련로38번길,주도로,422.0,5.0,2110.0,부산
부산광역시,연제구,길,금련로38번나길,주도로,158.0,3.0,474.0,부산
부산광역시,연제구,길,금련로42번길,주도로,162.0,8.0,1296.0,부산
부산광역시,연제구,길,금련로62번길,주도로,361.0,2.0,722.0,부산
부산광역시,연제구,길,금련로6번길,주도로,143.0,6.0,858.0,부산
부산광역시,연제구,길,금련로70번길,주도로,113.0,3.0,339.0,부산
부산광역시,연제구,길,금련로7번길,주도로,190.0,3.0,570.0,부산
부산광역시,연제구,길,금련로9번길,주도로,180.0,2.0,360.0,부산
부산광역시,연제구,로,금용로,주도로,428.0,10.0,4280.0,부산
부산광역시,연제구,길,금용로11번길,주도로,111.0,8.0,888.0,부산
부산광역시,연제구,로,대리로,주도로,322.0,6.0,1932.0,부산
부산광역시,연제구,길,대리로12번가길,주도로,131.0,2.0,262.0,부산
부산광역시,연제구,길,대리로12번길,주도로,154.0,6.0,924.0,부산
부산광역시,연제구,길,대리로19번길,주도로,246.0,4.0,984.0,부산
부산광역시,연제구,길,대리로22번가길,주도로,99.0,2.0,198.0,부산
부산광역시,연제구,길,대리로22번길,주도로,621.0,10.0,6210.0,부산
부산광역시,연제구,길,대리로5번가길,주도로,109.0,6.0,654.0,부산
부산광역시,연제구,길,대리로5번길,주도로,471.0,6.0,2826.0,부산
부산광역시,연제구,길,대리로6번길,주도로,625.0,6.0,3750.0,부산
부산광역시,연제구,로,마곡천로,주도로,719.0,15.0,10785.0,부산
부산광역시,연제구,길,마곡천로30번길,주도로,272.0,6.0,1632.0,부산
부산광역시,연제구,로,명륜로,주도로,4570.0,16.0,73120.0,부산
부산광역시,연제구,길,명륜로2번길,주도로,225.0,2.0,450.0,부산
부산광역시,연제구,로,묘봉산로,주도로,565.0,6.0,3390.0,부산
부산광역시,연제구,길,묘봉산로11번길,주도로,189.0,2.0,378.0,부산
부산광역시,연제구,길,묘봉산로5번길,주도로,90.0,4.0,360.0,부산
부산광역시,연제구,길,묘봉산로9번길,주도로,81.0,4.0,324.0,부산
부산광역시,연제구,길,물만로23번길,주도로,355.0,6.0,2130.0,부산
부산광역시,연제구,로,미남로,주도로,1490.0,19.0,28310.0,부산
부산광역시,연제구,길,미남로18번길,주도로,184.0,6.0,1104.0,부산
부산광역시,연제구,로,반송로,주도로,16540.0,25.0,413500.0,부산
부산광역시,연제구,길,반송로77번길,주도로,139.0,4.0,556.0,부산
부산광역시,연제구,로,배산로,주도로,387.0,10.0,3870.0,부산
부산광역시,연제구,길,배산로11번길,주도로,112.0,6.0,672.0,부산
부산광역시,연제구,길,배산로23번길,주도로,116.0,6.0,696.0,부산
부산광역시,연제구,길,배산로33번길,주도로,121.0,6.0,726.0,부산
부산광역시,연제구,길,배산로37번길,주도로,123.0,3.0,369.0,부산
부산광역시,연제구,로,배산북로,주도로,482.0,10.0,4820.0,부산
부산광역시,연제구,길,배산북로11번길,주도로,199.0,6.0,1194.0,부산
부산광역시,연제구,길,배산북로12번길,주도로,329.0,6.0,1974.0,부산
부산광역시,연제구,길,배산북로23번길,주도로,228.0,6.0,1368.0,부산
부산광역시,연제구,로,법원남로,주도로,229.0,20.0,4580.0,부산
부산광역시,연제구,길,법원남로10번길,주도로,177.0,10.0,1770.0,부산
부산광역시,연제구,길,법원남로15번길,주도로,159.0,8.0,1272.0,부산
부산광역시,연제구,길,법원남로16번길,주도로,181.0,8.0,1448.0,부산
부산광역시,연제구,길,법원남로9번길,주도로,157.0,10.0,1570.0,부산
부산광역시,연제구,로,법원로,주도로,433.0,20.0,8660.0,부산
부산광역시,연제구,길,법원로16번길,주도로,137.0,10.0,1370.0,부산
부산광역시,연제구,길,법원로32번길,주도로,136.0,10.0,1360.0,부산
부산광역시,연제구,길,법원로8번길,주도로,141.0,12.0,1692.0,부산
부산광역시,연제구,로,법원북로,주도로,954.0,20.0,19080.0,부산
부산광역시,연제구,길,법원북로3번길,주도로,230.0,10.0,2300.0,부산
부산광역시,연제구,길,법원북로41번길,주도로,230.0,6.0,1380.0,부산
부산광역시,연제구,길,법원북로65번길,주도로,151.0,8.0,1208.0,부산
부산광역시,연제구,길,법원북로83번길,주도로,120.0,2.0,240.0,부산
부산광역시,연제구,로,봉수로,주도로,1393.0,12.0,16716.0,부산
부산광역시,연제구,길,봉수로15번길,주도로,93.0,3.0,279.0,부산
부산광역시,연제구,길,봉수로77번가길,주도로,134.0,3.0,402.0,부산
부산광역시,연제구,길,봉수로77번길,주도로,387.0,4.0,1548.0,부산
부산광역시,연제구,길,봉수로85번길,주도로,132.0,2.0,264.0,부산
부산광역시,연제구,로,세병로,주도로,860.0,12.0,10320.0,부산
부산광역시,연제구,길,세병로24번길,주도로,239.0,8.0,1912.0,부산
부산광역시,연제구,로,시청로,주도로,391.0,20.0,7820.0,부산
부산광역시,연제구,길,시청로17번길,주도로,274.449,12.05,3307.11045,부산
부산광역시,연제구,길,시청로31번길,주도로,157.0,4.0,628.0,부산
부산광역시,연제구,길,시청로32번길,주도로,163.0,6.0,978.0,부산
부산광역시,연제구,로,신금로,주도로,401.0,10.0,4010.0,부산
부산광역시,연제구,길,신금로17번길,주도로,323.0,6.0,1938.0,부산
부산광역시,연제구,길,신금로23번길,주도로,294.0,8.0,2352.0,부산
부산광역시,연제구,길,신금로5번길,주도로,113.0,8.0,904.0,부산
부산광역시,연제구,로,신촌로,주도로,634.0,15.0,9510.0,부산
부산광역시,연제구,길,신촌로17번길,주도로,222.863,14.141,3151.505683,부산
부산광역시,연제구,길,신촌로23번길,주도로,254.0,3.0,762.0,부산
부산광역시,연제구,로,쌍미천로,주도로,1985.0,15.0,29775.0,부산
부산광역시,연제구,길,쌍미천로103번길,주도로,115.0,6.0,690.0,부산
부산광역시,연제구,길,쌍미천로109번길,주도로,116.0,6.0,696.0,부산
부산광역시,연제구,길,쌍미천로119번길,주도로,237.0,6.0,1422.0,부산
부산광역시,연제구,길,쌍미천로125번길,주도로,238.0,6.0,1428.0,부산
부산광역시,연제구,길,쌍미천로129번길,주도로,324.0,6.0,1944.0,부산
부산광역시,연제구,길,쌍미천로135번길,주도로,241.0,6.0,1446.0,부산
부산광역시,연제구,길,쌍미천로141번길,주도로,242.0,6.0,1452.0,부산
부산광역시,연제구,길,쌍미천로142번길,주도로,235.0,6.0,1410.0,부산
부산광역시,연제구,길,쌍미천로151번길,주도로,270.0,6.0,1620.0,부산
부산광역시,연제구,길,쌍미천로152번길,주도로,234.0,8.0,1872.0,부산
부산광역시,연제구,길,쌍미천로155번길,주도로,235.0,6.0,1410.0,부산
부산광역시,연제구,길,쌍미천로156번길,주도로,234.0,8.0,1872.0,부산
부산광역시,연제구,길,쌍미천로161번길,주도로,198.0,6.0,1188.0,부산
부산광역시,연제구,길,쌍미천로162번길,주도로,237.0,8.0,1896.0,부산
부산광역시,연제구,길,쌍미천로16번길,주도로,204.0,6.0,1224.0,부산
부산광역시,연제구,길,쌍미천로29번길,주도로,102.0,6.0,612.0,부산
부산광역시,연제구,길,쌍미천로30번길,주도로,340.0,6.0,2040.0,부산
부산광역시,연제구,길,쌍미천로43번길,주도로,139.0,4.0,556.0,부산
부산광역시,연제구,길,쌍미천로44번길,주도로,90.0,6.0,540.0,부산
부산광역시,연제구,길,쌍미천로45번길,주도로,394.0,8.0,3152.0,부산
부산광역시,연제구,길,쌍미천로47번길,주도로,290.0,6.0,1740.0,부산
부산광역시,연제구,길,쌍미천로52번길,주도로,356.0,6.0,2136.0,부산
부산광역시,연제구,길,쌍미천로59번길,주도로,320.0,6.0,1920.0,부산
부산광역시,연제구,길,쌍미천로73번길,주도로,306.0,6.0,1836.0,부산
부산광역시,연제구,길,쌍미천로7번가길,주도로,240.0,6.0,1440.0,부산
부산광역시,연제구,길,쌍미천로7번길,주도로,398.0,8.0,3184.0,부산
부산광역시,연제구,길,쌍미천로84번길,주도로,514.0,6.0,3084.0,부산
부산광역시,연제구,길,쌍미천로87번길,주도로,133.0,6.0,798.0,부산
부산광역시,연제구,길,쌍미천로8번길,주도로,137.0,6.0,822.0,부산
부산광역시,연제구,길,쌍미천로93번길,주도로,117.0,6.0,702.0,부산
부산광역시,연제구,대로,아시아드대로,주도로,2650.0,32.0,84800.0,부산
부산광역시,연제구,길,아시아드대로107번길,주도로,180.0,4.0,720.0,부산
부산광역시,연제구,길,아시아드대로108번길,주도로,460.0,8.0,3680.0,부산
부산광역시,연제구,길,아시아드대로19번길,주도로,268.0,6.0,1608.0,부산
부산광역시,연제구,길,아시아드대로22번길,주도로,271.0,6.0,1626.0,부산
부산광역시,연제구,길,아시아드대로28번길,주도로,143.0,6.0,858.0,부산
부산광역시,연제구,길,아시아드대로46번길,주도로,284.0,10.0,2840.0,부산
부산광역시,연제구,길,아시아드대로54번길,주도로,221.0,4.0,884.0,부산
부산광역시,연제구,길,아시아드대로64번길,주도로,148.0,3.0,444.0,부산
부산광역시,연제구,길,아시아드대로82번길,주도로,192.0,10.0,1920.0,부산
부산광역시,연제구,로,안연로,주도로,1030.0,16.0,16480.0,부산
부산광역시,연제구,길,안연로23번길,주도로,505.0,8.0,4040.0,부산
부산광역시,연제구,길,안연로28번길,주도로,383.0,8.0,3064.0,부산
부산광역시,연제구,길,안연로7번가길,주도로,132.0,8.0,1056.0,부산
부산광역시,연제구,길,안연로7번길,주도로,327.0,8.0,2616.0,부산
부산광역시,연제구,길,안연로7번나길,주도로,134.0,8.0,1072.0,부산
부산광역시,연제구,길,안연로8번길,주도로,494.0,8.0,3952.0,부산
부산광역시,연제구,로,양연로,주도로,470.0,8.0,3760.0,부산
부산광역시,연제구,로,여고로,주도로,2076.0,22.0,45672.0,부산
부산광역시,연제구,길,여고로14번길,주도로,408.0,6.0,2448.0,부산
부산광역시,연제구,길,여고로52번길,주도로,301.0,6.0,1806.0,부산
부산광역시,연제구,로,연동로,주도로,346.0,10.0,3460.0,부산
부산광역시,연제구,길,연동로13번길,주도로,212.0,8.0,1696.0,부산
부산광역시,연제구,길,연동로14번길,주도로,217.0,8.0,1736.0,부산
부산광역시,연제구,길,연동로7번길,주도로,174.0,8.0,1392.0,부산
부산광역시,연제구,길,연동로8번길,주도로,402.0,8.0,3216.0,부산
부산광역시,연제구,로,연미로,주도로,272.0,12.0,3264.0,부산
부산광역시,연제구,길,연미로13번길,주도로,202.0,8.0,1616.0,부산
부산광역시,연제구,로,연수로,주도로,4250.0,25.0,106250.0,부산
부산광역시,연제구,길,연수로111번길,주도로,163.0,6.0,978.0,부산
부산광역시,연제구,길,연수로115번길,주도로,98.0,4.0,392.0,부산
부산광역시,연제구,길,연수로117번길,주도로,131.0,3.0,393.0,부산
부산광역시,연제구,길,연수로11번길,주도로,620.0,8.0,4960.0,부산
부산광역시,연제구,길,연수로120번길,주도로,141.0,6.0,846.0,부산
부산광역시,연제구,길,연수로134번길,주도로,206.0,3.0,618.0,부산
부산광역시,연제구,길,연수로148번길,주도로,618.0,6.0,3708.0,부산
부산광역시,연제구,길,연수로149번길,주도로,145.0,4.0,580.0,부산
부산광역시,연제구,길,연수로159번길,주도로,124.0,2.0,248.0,부산
부산광역시,연제구,길,연수로171번길,주도로,248.0,5.0,1240.0,부산
부산광역시,연제구,길,연수로208번길,주도로,220.0,8.0,1760.0,부산
부산광역시,연제구,길,연수로212번길,주도로,191.0,4.0,764.0,부산
부산광역시,연제구,길,연수로213번길,주도로,267.0,6.0,1602.0,부산
부산광역시,연제구,길,연수로218번길,주도로,203.0,6.0,1218.0,부산
부산광역시,연제구,길,연수로225번길,주도로,212.0,8.0,1696.0,부산
부산광역시,연제구,길,연수로226번길,주도로,228.0,6.0,1368.0,부산
부산광역시,연제구,길,연수로235번길,주도로,189.0,6.0,1134.0,부산
부산광역시,연제구,길,연수로240번길,주도로,170.0,6.0,1020.0,부산
부산광역시,연제구,길,연수로82번길,주도로,139.0,6.0,834.0,부산
부산광역시,연제구,길,연수로87번길,주도로,388.0,8.0,3104.0,부산
부산광역시,연제구,로,연안로,주도로,860.0,25.0,21500.0,부산
부산광역시,연제구,길,연안로13번길,주도로,527.0,8.0,4216.0,부산
부산광역시,연제구,길,연안로14번길,주도로,217.0,8.0,1736.0,부산
부산광역시,연제구,로,연제로,주도로,446.0,20.0,8920.0,부산
부산광역시,연제구,길,연제로27번길,주도로,240.0,6.0,1440.0,부산
부산광역시,연제구,길,연제로30번길,주도로,341.245,10.148,3462.95426,부산
부산광역시,연제구,길,연제로42번길,주도로,297.0,6.0,1782.0,부산
부산광역시,연제구,길,연제로8번길,주도로,521.0,8.0,4168.0,부산
부산광역시,연제구,길,연제로9번길,주도로,280.0,8.0,2240.0,부산
부산광역시,연제구,길,온천천공원길,주도로,838.0,5.0,4190.0,부산
부산광역시,연제구,로,온천천남로,주도로,1954.0,10.0,19540.0,부산
부산광역시,연제구,길,온천천남로160번길,주도로,223.0,8.0,1784.0,부산
부산광역시,연제구,길,온천천남로186번길,주도로,196.0,8.0,1568.0,부산
부산광역시,연제구,길,온천천남로4번길,주도로,192.0,4.0,768.0,부산
부산광역시,연제구,길,온천천남로92번길,주도로,319.0,8.0,2552.0,부산
부산광역시,연제구,길,온천천남자전거길,주도로,3340.0,2.0,6680.0,부산
부산광역시,연제구,길,온천천남자전거길,주도로,3340.0,2.0,6680.0,부산
부산광역시,연제구,길,온천천남자전거길,주도로,3340.0,2.0,6680.0,부산
부산광역시,연제구,길,온천천남자전거길,주도로,3340.0,2.0,6680.0,부산
부산광역시,연제구,길,온천천남자전거길,주도로,3340.0,2.0,6680.0,부산
부산광역시,연제구,길,온천천남자전거길,주도로,3340.0,2.0,6680.0,부산
부산광역시,연제구,길,온천천자전거길,주도로,10541.0,2.0,21082.0,부산
부산광역시,연제구,길,온천천자전거길,주도로,10541.0,2.0,21082.0,부산
부산광역시,연제구,대로,월드컵대로,주도로,4890.0,40.0,195600.0,부산
부산광역시,연제구,길,월드컵대로10번길,주도로,457.0,4.0,1828.0,부산
부산광역시,연제구,길,월드컵대로111번길,주도로,304.0,10.0,3040.0,부산
부산광역시,연제구,길,월드컵대로114번길,주도로,183.0,10.0,1830.0,부산
부산광역시,연제구,길,월드컵대로119번길,주도로,326.0,6.0,1956.0,부산
부산광역시,연제구,길,월드컵대로120번길,주도로,122.0,6.0,732.0,부산
부산광역시,연제구,길,월드컵대로145번길,주도로,549.0,6.0,3294.0,부산
부산광역시,연제구,길,월드컵대로153번길,주도로,517.0,6.0,3102.0,부산
부산광역시,연제구,길,월드컵대로164번길,주도로,148.0,8.0,1184.0,부산
부산광역시,연제구,길,월드컵대로165번길,주도로,497.0,6.0,2982.0,부산
부산광역시,연제구,길,월드컵대로187번길,주도로,459.0,8.0,3672.0,부산
부산광역시,연제구,길,월드컵대로188번길,주도로,273.0,8.0,2184.0,부산
부산광역시,연제구,길,월드컵대로19번길,주도로,170.0,6.0,1020.0,부산
부산광역시,연제구,길,월드컵대로20번길,주도로,280.0,6.0,1680.0,부산
부산광역시,연제구,길,월드컵대로215번길,주도로,449.0,4.0,1796.0,부산
부산광역시,연제구,길,월드컵대로226번길,주도로,148.0,2.0,296.0,부산
부산광역시,연제구,길,월드컵대로235번길,주도로,227.0,6.0,1362.0,부산
부산광역시,연제구,길,월드컵대로243번길,주도로,158.0,10.0,1580.0,부산
부산광역시,연제구,길,월드컵대로248번길,주도로,193.0,3.0,579.0,부산
부산광역시,연제구,길,월드컵대로252번길,주도로,177.0,6.0,1062.0,부산
부산광역시,연제구,길,월드컵대로329번길,주도로,168.0,10.0,1680.0,부산
부산광역시,연제구,길,월드컵대로32번길,주도로,348.0,6.0,2088.0,부산
부산광역시,연제구,길,월드컵대로35번길,주도로,189.0,6.0,1134.0,부산
부산광역시,연제구,길,월드컵대로3번길,주도로,368.0,6.0,2208.0,부산
부산광역시,연제구,길,월드컵대로46번길,주도로,363.0,8.0,2904.0,부산
부산광역시,연제구,길,월드컵대로47번길,주도로,204.0,6.0,1224.0,부산
부산광역시,연제구,길,월드컵대로58번길,주도로,343.0,6.0,2058.0,부산
부산광역시,연제구,길,월드컵대로73번길,주도로,447.0,10.0,4470.0,부산
부산광역시,연제구,길,월드컵대로79번길,주도로,265.0,6.0,1590.0,부산
부산광역시,연제구,길,월드컵대로91번가길,주도로,207.0,6.0,1242.0,부산
부산광역시,연제구,길,월드컵대로91번길,주도로,216.0,6.0,1296.0,부산
부산광역시,연제구,길,월드컵대로92번길,주도로,354.0,6.0,2124.0,부산
